"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","DELE.MELICET_","Prop_cs","DELE.MELICET_cs","Bins_cs"
"3034",700,7321,"p17",0.55,"CS","LT",10,1.609,5.165,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.900079443498072,-0.982710181352555
"3035",700,8851,"p21",0.777777778,"CS","HT",2,4.127,0.693,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.474319836172749,-0.982710181352555
"3036",700,3371,"p07",0.714285714,"S","LT",9,0.693,4.419,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0912120203329887,-0.982710181352555
"3037",700,10997,"p25",0.71,"S","HT",17,6.498,1.792,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,0.71,0.292792864143409,0.0653522446946683,-0.982710181352555
"3038",700,7420,"p17",0.55,"CS","LT",15,0.693,4.29,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.900079443498072,-0.982710181352555
"3039",700,4753,"p10",0.477272727,"CS","LT",22,1.609,6.084,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.33891203068585,-0.982710181352555
"3040",700,11942,"p27",1.025,"S","HT",3,4.094,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.96604588082413,-0.982710181352555
"3041",700,9842,"p23",0.520833333,"CS","HT",18,4.984,1.609,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.07606959700286,-0.982710181352555
"3042",700,6239,"p14",0.625,"CS","LT",17,1.946,5.553,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.447533339657725,-0.982710181352555
"3043",700,1137,"p03",0.857142857,"CS","LT",29,2.079,5.094,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3044",700,298,"p01",0.744186047,"S","HT",20,4.654,1.386,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.271629076368709,-0.982710181352555
"3045",700,6471,"p14",0.625,"S","LT",3,0.693,4.094,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.447533339657725,-0.982710181352555
"3046",700,4881,"p10",0.477272727,"S","HT",30,7.584,1.099,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.33891203068585,-0.982710181352555
"3047",700,3654,"p08",0.70212766,"CS","LT",2,0.693,4.127,700,1,8,20,0.4,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-3.22255582841371,0.0178509540932485,-0.982710181352555
"3048",700,12967,"p30",0.953488372,"S","LT",5,1.792,5.429,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.53454843241506,-0.982710181352555
"3049",700,5403,"p11",0.5,"S","HT",5,5.429,1.792,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.2017768460583,-0.982710181352555
"3050",700,5158,"p11",0.5,"CS","HT",23,5.22,2.197,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.2017768460583,-0.982710181352555
"3051",700,4441,"p09",0.642857143,"S","LT",26,1.099,4.454,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.339784266452793,-0.982710181352555
"3052",700,3469,"p07",0.714285714,"S","LT",16,1.386,5.182,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0912120203329887,-0.982710181352555
"3053",700,12644,"p29",0.955555556,"CS","LT",12,1.386,4.605,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.54702171328334,-0.982710181352555
"3054",700,9081,"p21",0.777777778,"S","HT",17,6.498,1.792,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.474319836172749,-0.982710181352555
"3055",700,1432,"p03",0.857142857,"S","LT",15,1.386,5.257,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3056",700,4999,"p10",0.477272727,"S","LT",6,2.197,4.159,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.33891203068585,-0.982710181352555
"3057",700,1080,"p03",0.857142857,"CS","LT",26,0.693,4.025,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3058",700,9882,"p23",0.520833333,"CS","HT",20,4.344,1.099,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.07606959700286,-0.982710181352555
"3059",700,3893,"p08",0.70212766,"S","LT",17,1.792,6.498,700,1,6,20,0.3,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-3.80844727717324,0.0178509540932485,-0.982710181352555
"3060",700,8445,"p19",0.604651163,"S","LT",12,1.099,5.737,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.570317165018156,-0.982710181352555
"3061",700,11967,"p27",1.025,"S","HT",5,5.429,1.792,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.96604588082413,-0.982710181352555
"3062",700,7660,"p18",0.583333333,"CS","HT",9,4.205,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.698947843802567,-0.982710181352555
"3063",700,8204,"p18",0.583333333,"S","LT",8,1.386,4.796,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.698947843802567,-0.982710181352555
"3064",700,819,"p02",0.708333333,"S","LT",2,0.602,4.804,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0552956625980115,-0.982710181352555
"3065",700,4792,"p10",0.477272727,"CS","LT",24,1.609,5.215,700,2,6,20,0.3,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-3.80844727717324,-1.33891203068585,-0.982710181352555
"3066",700,7037,"p16",0.553191489,"S","HT",15,5.257,1.386,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.880822164666081,-0.982710181352555
"3067",700,3062,"p07",0.714285714,"CS","LT",25,0.693,3.989,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0912120203329887,-0.982710181352555
"3068",700,12098,"p27",1.025,"S","LT",15,1.386,5.257,700,2,4,20,0.2,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-4.39433872593276,1.96604588082413,-0.982710181352555
"3069",700,7361,"p17",0.55,"CS","LT",12,1.386,4.605,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.900079443498072,-0.982710181352555
"3070",700,11912,"p27",1.025,"S","HT",1,5.136,1.946,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.96604588082413,-0.982710181352555
"3071",700,12241,"p28",0.673913043,"CS","LT",1,1.386,4.477,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.152394579169387,-0.982710181352555
"3072",700,3584,"p08",0.70212766,"CS","HT",30,7.396,1.792,700,2,16,20,0.8,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-0.878990033375632,0.0178509540932485,-0.982710181352555
"3073",700,1563,"p04",0.918918919,"CS","HT",32,5.298317367,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.3259581488545,-0.982710181352555
"3074",700,5938,"p12",0.409090909,"S","HT",11,4.754,1.792,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.75031757853454,-0.982710181352555
"3075",700,2777,"p06",0.880952381,"S","LT",2,0.602,4.804,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.09687003087841,-0.982710181352555
"3076",700,856,"p02",0.708333333,"S","LT",4,2.197224577,4.828,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0552956625980115,-0.982710181352555
"3077",700,5255,"p11",0.5,"CS","LT",28,1.609,5.303,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.2017768460583,-0.982710181352555
"3078",700,2339,"p05",0.954545455,"S","LT",30,1.099,7.584,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.54092681632287,-0.982710181352555
"3079",700,2966,"p07",0.714285714,"CS","HT",20,4.344,1.099,700,2,7,20,0.35,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,-3.51550155279347,0.0912120203329887,-0.982710181352555
"3080",700,1009,"p03",0.857142857,"CS","HT",21,5.858,2.303,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3081",700,1253,"p03",0.857142857,"S","HT",3,4.094,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3082",700,8609,"p20",0.446808511,"CS","LT",3,2.303,5.1,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.52273152745053,-0.982710181352555
"3083",700,4630,"p10",0.477272727,"CS","HT",15,4.29,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.33891203068585,-0.982710181352555
"3084",700,7071,"p16",0.553191489,"S","LT",17,1.792,6.498,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.880822164666081,-0.982710181352555
"3085",700,12136,"p28",0.673913043,"CS","HT",25,3.989,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.152394579169387,-0.982710181352555
"3086",700,1343,"p03",0.857142857,"S","HT",8,4.796,1.386,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.9532045999385,-0.982710181352555
"3087",700,2272,"p05",0.954545455,"S","LT",26,1.099,4.454,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.54092681632287,-0.982710181352555
"3088",700,108,"p01",0.744186047,"CS","HT",8,4.635,1.099,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.271629076368709,-0.982710181352555
"3089",700,13102,"p31",0.975609756,"CS","LT",26,0.693,4.025,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.66802771429181,-0.982710181352555
"3090",700,11874,"p27",1.025,"CS","LT",31,1.099,4.407,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.96604588082413,-0.982710181352555
"3091",700,1583,"p04",0.918918919,"CS","LT",1,1.386,4.477,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.3259581488545,-0.982710181352555
"3092",700,6345,"p14",0.625,"S","HT",26,4.454,1.099,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.447533339657725,-0.982710181352555
"3093",700,11839,"p27",1.025,"CS","LT",29,2.079,5.094,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.96604588082413,-0.982710181352555
"3094",700,9364,"p22",0.714285714,"CS","HT",14,4.489,1.792,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0912120203329887,-0.982710181352555
"3095",700,12808,"p30",0.953488372,"CS","HT",12,4.605,1.386,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.53454843241506,-0.982710181352555
"3096",700,4118,"p09",0.642857143,"CS","HT",7,4.043,0.693,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.339784266452793,-0.982710181352555
"3097",700,896,"p02",0.708333333,"S","LT",6,2.197,4.159,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0552956625980115,-0.982710181352555
"3098",700,13122,"p31",0.975609756,"CS","LT",28,1.609,5.303,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.66802771429181,-0.982710181352555
"3099",700,2082,"p05",0.954545455,"CS","LT",14,1.792,4.489,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.54092681632287,-0.982710181352555
"3100",700,3544,"p08",0.70212766,"CS","HT",28,5.303,1.609,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,0.0178509540932485,-0.982710181352555
"3101",700,4501,"p09",0.642857143,"S","LT",30,1.099,7.584,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.339784266452793,-0.982710181352555
"3102",700,1545,"p04",0.918918919,"CS","HT",31,4.407,1.099,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.3259581488545,-0.982710181352555
"3103",700,9822,"p23",0.520833333,"CS","HT",17,5.553,1.946,700,1,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.07606959700286,-0.982710181352555
"3104",700,2737,"p06",0.880952381,"S","HT",30,7.584,1.099,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.09687003087841,-0.982710181352555
"3105",700,8590,"p20",0.446808511,"CS","HT",32,5.298317367,0.693,700,2,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-1.52273152745053,-0.982710181352555
"3106",700,4156,"p09",0.642857143,"CS","LT",9,0.693,4.205,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.339784266452793,-0.982710181352555
"3107",700,2014,"p05",0.954545455,"CS","LT",10,1.609,5.165,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,1.54092681632287,-0.982710181352555
"3108",700,6790,"p16",0.553191489,"CS","LT",1,1.386,4.477,700,1,20,20,1,"L","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.880822164666081,-0.982710181352555
"3109",700,6828,"p16",0.553191489,"CS","LT",3,2.303,5.1,700,2,20,20,1,"H","200_pre_200_post_word",-0.213280851940607,-0.0226416706425863,0.243417399401899,-0.24814765846731,0.0334774046809055,NA,0.292792864143409,-0.880822164666081,-0.982710181352555
